briefitem,bibid,systemfolder,objectid,vid,publisher,format,pdf_name,pdf,title,image_name,thumb,image,imageid,measurements,title_alternative,title_original,subject,source_institution,rights,rightsstatement,type,description_physical,note,permanentlink,language,date_modified,date_created,format_original,holding_location,genre,publication_date,Collection,description,short_description,reference_url
"","","","special109","","","image/jpeg","","","Charles Ringling Mansion, Pink, April 1987","","http://ncf.sobek.ufl.edu/content/NC/F0/00/15/92/00001/WC030.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special109.html"
"","","","special110","","","image/jpeg","","","Chloroform, April 1987","","http://ncf.sobek.ufl.edu/content/NC/F0/00/12/15/00001/Blue233.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special110.html"
"","","","special111","","","image/jpeg","","","Christmas Party, December 1979","","http://ncf.sobek.ufl.edu/content/NC/F0/00/12/07/00001/Blue195.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special111.html"
"","","","special112","","","image/jpeg","","","CIT Area, Fence Posts, April 1987","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/88/00001/Blue084.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special112.html"
"","","","special113","","","image/jpeg","","","CIT Area, Pond, April 1987","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/87/00001/Blue083.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special113.html"
"","","","special114","","","image/jpeg","","","Classroom with Students, June 1981","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/63/00001/SF164.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special114.html"
"","","","special115","","","image/jpeg","","","Classroom with Students, September 1986","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/68/00001/SF181.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special115.html"
"","","","special116","","","image/jpeg","","","Close-up of Bio Photos, April 1987","","http://ncf.sobek.ufl.edu/content/NC/F0/00/12/18/00001/Blue236.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special116.html"
"","","","special117","","","image/jpeg","","","Coffeehouse, Fall 1999","","http://ncf.sobek.ufl.edu/content/NC/F0/00/10/64/00001/Admissions322.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special117.html"
"","","","special118","","","image/jpeg","","","College and Cook Hall, Fall 1999","","http://ncf.sobek.ufl.edu/content/NC/F0/00/10/53/00001/Admissions166.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special118.html"
"","","","special119","","","image/jpeg","","","College Entrance, April 1978","","http://ncf.sobek.ufl.edu/content/NC/F0/00/16/18/00001/WC109.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special119.html"
"","","","special120","","","image/jpeg","","","College Hall &amp; Painter, January 1989","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/08/00001/Wallace009.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special120.html"
"","","","special121","","","image/jpeg","","","College Hall, 1981","","http://ncf.sobek.ufl.edu/content/NC/F0/00/15/77/00001/WC007.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special121.html"
"","","","special122","","","image/jpeg","","","College Hall, 1986","","http://ncf.sobek.ufl.edu/content/NC/F0/00/16/06/00001/WC061.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special122.html"
"","","","special123","","","image/jpeg","","","College Hall, 1992","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/07/00001/Wallace001.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special123.html"
"","","","special124","","","image/jpeg","","","College Hall and Painter, January 1989","","http://ncf.sobek.ufl.edu/content/NC/F0/00/15/93/00001/WC031.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special124.html"
"","","","special125","","","image/jpeg","","","College Hall, April 1964","","http://ncf.sobek.ufl.edu/content/NC/F0/00/15/85/00001/WC022.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special125.html"
"","","","special126","","","image/jpeg","","","College Hall, April 1978","","http://ncf.sobek.ufl.edu/content/NC/F0/00/16/07/00001/WC062.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special126.html"
"","","","special127","","","image/jpeg","","","College Hall, August 1981","","http://ncf.sobek.ufl.edu/content/NC/F0/00/15/75/00001/WC004.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special127.html"
"","","","special128","","","image/jpeg","","","College Hall, Back, August 1981","","http://ncf.sobek.ufl.edu/content/NC/F0/00/15/73/00001/WC002.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special128.html"
"","","","special129","","","image/jpeg","","","College Hall, Bay, January 1983","","http://ncf.sobek.ufl.edu/content/NC/F0/00/15/79/00001/WC012.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special129.html"
"","","","special130","","","image/jpeg","","","College Hall, Ceiling, April 1964","","http://ncf.sobek.ufl.edu/content/AA/00/02/56/00/00001/SPF_001_001_00002.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special130.html"
"","","","special131","","","image/jpeg","","","College Hall, December 1969","","http://ncf.sobek.ufl.edu/content/NC/F0/00/15/87/00001/WC024.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special131.html"
"","","","special132","","","image/jpeg","","","College Hall, Dining Room, October 1962","","http://ncf.sobek.ufl.edu/content/AA/00/02/56/01/00001/SPF_001_002_00003.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special132.html"
"","","","special133","","","image/jpeg","","","College Hall dock","","http://ncf.sobek.ufl.edu/content/AA/00/02/56/25/00001/ARCH2_015_002_00003.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special133.html"
"","","","special134","","","image/jpeg","","","College Hall, Drawing Room, October 1962","","http://ncf.sobek.ufl.edu/content/AA/00/02/56/11/00001/SPF_001_002_00002.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special134.html"
"","","","special135","","","image/jpeg","","","College Hall, Fall 1999","","http://ncf.sobek.ufl.edu/content/NC/F0/00/10/46/00001/Admissions063.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special135.html"
"","","","special136","","","image/jpeg","","","College Hall, February 1979","","http://ncf.sobek.ufl.edu/content/NC/F0/00/15/80/00001/WC013.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special136.html"
"","","","special137","","","image/jpeg","","","College Hall, Former Charles Ringling Home, 1986","","http://ncf.sobek.ufl.edu/content/NC/F0/00/16/09/00001/WC074.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special137.html"
"","","","special138","","","image/jpeg","","","College Hall, Founder&#39;s Circle, January 1974","","http://ncf.sobek.ufl.edu/content/NC/F0/00/15/97/00001/WC041.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special138.html"
"","","","special139","","","image/jpeg","","","College Hall, Founder&#39;s Circle, January 1985","","http://ncf.sobek.ufl.edu/content/NC/F0/00/15/99/00001/WC043.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special139.html"
"","","","special140","","","image/jpeg","","","College Hall, January 1983","","http://ncf.sobek.ufl.edu/content/NC/F0/00/15/78/00001/WC011.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special140.html"
"","","","special141","","","image/jpeg","","","College Hall, July 1984","","http://ncf.sobek.ufl.edu/content/NC/F0/00/15/74/00001/WC003.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special141.html"
"","","","special142","","","image/jpeg","","","College Hall Library, March 1974","","http://ncf.sobek.ufl.edu/content/NC/F0/00/15/88/00001/WC025.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special142.html"
"","","","special143","","","image/jpeg","","","College Hall, March 1964","","http://ncf.sobek.ufl.edu/content/AA/00/02/55/99/00001/SPF_001_001_00003.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special143.html"
"","","","special144","","","image/jpeg","","","College Hall, March 1974","","http://ncf.sobek.ufl.edu/content/NC/F0/00/16/05/00001/WC056.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special144.html"
"","","","special145","","","image/jpeg","","","College Hall, May 1998","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/24/00001/Wallace200.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special145.html"
"","","","special146","","","image/jpeg","","","College Hall, Music Room, 1964","","http://ncf.sobek.ufl.edu/content/AA/00/02/55/98/00001/SPF_001_001_00001.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special146.html"
"","","","special147","","","image/jpeg","","","College Hall, Music Room, October 1962","","http://ncf.sobek.ufl.edu/content/AA/00/02/56/12/00001/SPF_001_002_00001.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special147.html"
"","","","special148","","","image/jpeg","","","College Hall, November 1984","","http://ncf.sobek.ufl.edu/content/NC/F0/00/15/72/00001/WC001.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special148.html"
"","","","special149","","","image/jpeg","","","College Hall, November 1985","","http://ncf.sobek.ufl.edu/content/NC/F0/00/15/91/00001/WC029.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special149.html"
"","","","special150","","","image/jpeg","","","College Hall, October 1972","","http://ncf.sobek.ufl.edu/content/NC/F0/00/15/94/00001/WC032.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special150.html"
"","","","special151","","","image/jpeg","","","College Hall, October 1979","","http://ncf.sobek.ufl.edu/content/NC/F0/00/15/90/00001/WC028.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special151.html"
"","","","special152","","","image/jpeg","","","College Hall, September 1980","","http://ncf.sobek.ufl.edu/content/NC/F0/00/16/10/00001/WC077.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special152.html"
"","","","special153","","","image/jpeg","","","College Hall, September 1981","","http://ncf.sobek.ufl.edu/content/NC/F0/00/15/95/00001/WC036.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special153.html"
"","","","special154","","","image/jpeg","","","College Hall, South Hall, January 1974","","http://ncf.sobek.ufl.edu/content/NC/F0/00/16/08/00001/WC069.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special154.html"
"","","","special155","","","image/jpeg","","","College Hall, Undated","","http://ncf.sobek.ufl.edu/content/NC/F0/00/16/01/00001/WC045.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special155.html"
"","","","special156","","","image/jpeg","","","College Hall, West, October 1979","","http://ncf.sobek.ufl.edu/content/NC/F0/00/15/81/00001/WC014.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special156.html"
"","","","special157","","","image/jpeg","","","Computer Lab, Fall 1999","","http://ncf.sobek.ufl.edu/content/NC/F0/00/10/66/00001/Admissions375.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special157.html"
"","","","special158","","","image/jpeg","","","Cook Hall, 1992","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/09/00001/Wallace010.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special158.html"
"","","","special159","","","image/jpeg","","","Cook Hall, April 1977","","http://ncf.sobek.ufl.edu/content/NC/F0/00/16/34/00001/WC130.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special159.html"
"","","","special160","","","image/jpeg","","","Cook Hall Construction, Undated","","http://ncf.sobek.ufl.edu/content/NC/F0/00/16/13/00001/WC088.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special160.html"
